,participant_id,age,agent,color,video_order,video_url,rating_enjoyment,rating_danger,rating_map_difficulty,perceived_playing_style,game_familiarity,watch_gaming_frequency,model_name,amplitude_condition,danger_condition,danger_score,map_difficulty_condition,map_difficulty_score,trajectory_unit,trajectory_model,trajectory
69,2405-3bc46861-43e8-409e-bfcb-fe7c4a1fb1dc,56,high_danger_low_difficulty,red,2,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty_54.33_red.mp4,42.0,,,0.0,0.0,1.0,mr_2_1_10,high,high,0.56,low,0.5433,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
70,2405-3bc46861-43e8-409e-bfcb-fe7c4a1fb1dc,56,high_danger_high_difficulty,blue,3,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty_56.33_blue.mp4,45.0,,,0.0,0.0,1.0,mr_2_1_10,low,high,0.49,high,0.5633,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
71,2405-3bc46861-43e8-409e-bfcb-fe7c4a1fb1dc,56,low_danger_low_difficulty,yellow,4,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_yellow.mp4,64.0,,,0.0,0.0,1.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
72,0907-e030e837-cce6-4f69-8b2f-7ac154b83ae0,43,low_danger_high_difficulty,red,1,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_red.mp4,,,34.0,40.0,0.0,0.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
73,0907-e030e837-cce6-4f69-8b2f-7ac154b83ae0,43,high_danger_low_difficulty,blue,2,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_blue.mp4,,,30.0,40.0,0.0,0.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
74,0907-e030e837-cce6-4f69-8b2f-7ac154b83ae0,43,low_danger_low_difficulty,yellow,3,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty_48.00_yellow.mp4,,,35.0,40.0,0.0,0.0,unlimited,low,low,0.39,low,0.48,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty,unlimited,unlimited_low_amplitude
75,0907-e030e837-cce6-4f69-8b2f-7ac154b83ae0,43,high_danger_high_difficulty,green,4,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_green.mp4,,,49.0,40.0,0.0,0.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
76,8299-09cec51d-35fd-45ca-bddb-98e872a8fe9a,50,low_danger_high_difficulty,green,1,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty_57.00_green.mp4,,,5.0,9.0,1.0,4.0,mr_2_1_10,low,low,0.37,high,0.57,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
77,8299-09cec51d-35fd-45ca-bddb-98e872a8fe9a,50,high_danger_low_difficulty,red,2,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty_45.67_red.mp4,,,1.0,9.0,1.0,4.0,mr_2_1_10,low,high,0.47,low,0.4567,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
78,8299-09cec51d-35fd-45ca-bddb-98e872a8fe9a,50,high_danger_high_difficulty,blue,3,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty_71.67_blue.mp4,,,40.0,9.0,1.0,4.0,mr_2_1_10,high,high,0.55,high,0.7167,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
79,8299-09cec51d-35fd-45ca-bddb-98e872a8fe9a,50,low_danger_low_difficulty,yellow,4,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty_56.33_yellow.mp4,,,25.0,9.0,1.0,4.0,mr_2_1_10,high,low,0.42000000000000004,low,0.5633,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
80,4653-7483b37a-37d7-4914-b980-c6eb161b76d6,37,low_danger_high_difficulty,blue,1,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_blue.mp4,,,24.0,20.0,1.0,4.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
81,4653-7483b37a-37d7-4914-b980-c6eb161b76d6,37,high_danger_low_difficulty,yellow,2,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_yellow.mp4,,,16.0,20.0,1.0,4.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
82,4653-7483b37a-37d7-4914-b980-c6eb161b76d6,37,high_danger_high_difficulty,green,3,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_green.mp4,,,11.0,20.0,1.0,4.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
83,4653-7483b37a-37d7-4914-b980-c6eb161b76d6,37,low_danger_low_difficulty,red,4,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_red.mp4,,,0.0,20.0,1.0,4.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
84,7841-04f7ccfe-d3f2-4433-8618-3f0ea5906250,29,low_danger_high_difficulty,blue,1,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_blue.mp4,69.0,,,50.0,1.0,0.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
85,7841-04f7ccfe-d3f2-4433-8618-3f0ea5906250,29,high_danger_low_difficulty,yellow,2,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_yellow.mp4,73.0,,,50.0,1.0,0.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
86,7841-04f7ccfe-d3f2-4433-8618-3f0ea5906250,29,low_danger_low_difficulty,green,3,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty_48.00_green.mp4,61.0,,,50.0,1.0,0.0,unlimited,low,low,0.39,low,0.48,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty,unlimited,unlimited_low_amplitude
87,7841-04f7ccfe-d3f2-4433-8618-3f0ea5906250,29,high_danger_high_difficulty,red,4,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_red.mp4,70.0,,,50.0,1.0,0.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
88,5725-1304148e-5ca1-4200-b6a3-d7271aa537c4,52,low_danger_high_difficulty,red,1,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_red.mp4,,10.0,,63.0,0.0,3.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
89,5725-1304148e-5ca1-4200-b6a3-d7271aa537c4,52,high_danger_low_difficulty,blue,2,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_blue.mp4,,22.0,,63.0,0.0,3.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
90,5725-1304148e-5ca1-4200-b6a3-d7271aa537c4,52,high_danger_high_difficulty,yellow,3,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_yellow.mp4,,78.0,,63.0,0.0,3.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
91,5725-1304148e-5ca1-4200-b6a3-d7271aa537c4,52,low_danger_low_difficulty,green,4,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_green.mp4,,26.0,,63.0,0.0,3.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
92,4281-23cb2028-a947-477d-ad93-b465330dcef0,32,low_danger_high_difficulty,yellow,1,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_yellow.mp4,53.0,,,80.0,3.0,4.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
93,4281-23cb2028-a947-477d-ad93-b465330dcef0,32,high_danger_low_difficulty,green,2,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_green.mp4,52.0,,,80.0,3.0,4.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
94,4281-23cb2028-a947-477d-ad93-b465330dcef0,32,high_danger_high_difficulty,red,3,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_red.mp4,19.0,,,80.0,3.0,4.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
95,4281-23cb2028-a947-477d-ad93-b465330dcef0,32,low_danger_low_difficulty,blue,4,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_blue.mp4,29.0,,,80.0,3.0,4.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
96,5572-b4408733-dc62-48d9-bebf-2bd59b29b69b,28,low_danger_high_difficulty,blue,1,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_blue.mp4,,44.0,,31.0,3.0,0.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
97,5572-b4408733-dc62-48d9-bebf-2bd59b29b69b,28,high_danger_low_difficulty,yellow,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty_52.67_yellow.mp4,,70.0,,31.0,3.0,0.0,mr_5_2_20,high,high,0.6,low,0.5267000000000001,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
98,5572-b4408733-dc62-48d9-bebf-2bd59b29b69b,28,low_danger_low_difficulty,green,3,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_green.mp4,,55.0,,31.0,3.0,0.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
99,5572-b4408733-dc62-48d9-bebf-2bd59b29b69b,28,high_danger_high_difficulty,red,4,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_red.mp4,,64.0,,31.0,3.0,0.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
100,7655-c2a716d6-912e-4642-9692-e86e8f5ad9ac,50,low_danger_high_difficulty,green,1,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_green.mp4,,61.0,,56.0,0.0,0.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
101,7655-c2a716d6-912e-4642-9692-e86e8f5ad9ac,50,high_danger_low_difficulty,red,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty_52.67_red.mp4,,61.0,,56.0,0.0,0.0,mr_5_2_20,high,high,0.6,low,0.5267000000000001,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
102,7655-c2a716d6-912e-4642-9692-e86e8f5ad9ac,50,high_danger_high_difficulty,blue,3,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_blue.mp4,,78.0,,56.0,0.0,0.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
103,7655-c2a716d6-912e-4642-9692-e86e8f5ad9ac,50,low_danger_low_difficulty,yellow,4,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_yellow.mp4,,65.0,,56.0,0.0,0.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
104,8669-e1e57ee2-c8f4-494c-a472-ceda831d3055,45,low_danger_high_difficulty,red,1,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_red.mp4,,,29.0,14.0,1.0,0.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
105,8669-e1e57ee2-c8f4-494c-a472-ceda831d3055,45,high_danger_low_difficulty,blue,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty_52.67_blue.mp4,,,48.0,14.0,1.0,0.0,mr_5_2_20,high,high,0.6,low,0.5267000000000001,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
106,8669-e1e57ee2-c8f4-494c-a472-ceda831d3055,45,high_danger_high_difficulty,yellow,3,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_yellow.mp4,,,13.0,14.0,1.0,0.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
107,8669-e1e57ee2-c8f4-494c-a472-ceda831d3055,45,low_danger_low_difficulty,green,4,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_green.mp4,,,32.0,14.0,1.0,0.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
108,5380-961fbaae-f192-4f85-a716-0e0eb8e25ba3,58,low_danger_high_difficulty,blue,1,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_blue.mp4,82.0,,,29.0,0.0,0.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
109,5380-961fbaae-f192-4f85-a716-0e0eb8e25ba3,58,high_danger_low_difficulty,yellow,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty_52.67_yellow.mp4,78.0,,,29.0,0.0,0.0,mr_5_2_20,high,high,0.6,low,0.5267000000000001,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
110,5380-961fbaae-f192-4f85-a716-0e0eb8e25ba3,58,high_danger_high_difficulty,green,3,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_green.mp4,90.0,,,29.0,0.0,0.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
111,5380-961fbaae-f192-4f85-a716-0e0eb8e25ba3,58,low_danger_low_difficulty,red,4,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_red.mp4,89.0,,,29.0,0.0,0.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
112,6463-7d6d4308-0b5a-4d6f-b616-a7d2436ea945,32,low_danger_high_difficulty,yellow,1,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty_60.33_yellow.mp4,,62.0,,43.0,0.0,2.0,unlimited,low,low,0.39,high,0.6033,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty,unlimited,unlimited_low_amplitude
113,6463-7d6d4308-0b5a-4d6f-b616-a7d2436ea945,32,high_danger_low_difficulty,green,2,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty_48.00_green.mp4,,47.0,,43.0,0.0,2.0,unlimited,low,high,0.47,low,0.48,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty,unlimited,unlimited_low_amplitude
114,6463-7d6d4308-0b5a-4d6f-b616-a7d2436ea945,32,high_danger_high_difficulty,red,3,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty_65.33_red.mp4,,77.0,,43.0,0.0,2.0,unlimited,high,high,0.52,high,0.6533,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty,unlimited,unlimited_high_amplitude
115,6463-7d6d4308-0b5a-4d6f-b616-a7d2436ea945,32,low_danger_low_difficulty,blue,4,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_blue.mp4,,59.0,,43.0,0.0,2.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
116,2960-8d985eed-6b27-4860-9f04-072b17b42d4e,52,low_danger_high_difficulty,red,1,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty_60.33_red.mp4,61.0,,,25.0,0.0,0.0,unlimited,low,low,0.39,high,0.6033,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty,unlimited,unlimited_low_amplitude
117,2960-8d985eed-6b27-4860-9f04-072b17b42d4e,52,high_danger_low_difficulty,blue,2,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty_48.00_blue.mp4,68.0,,,25.0,0.0,0.0,unlimited,low,high,0.47,low,0.48,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty,unlimited,unlimited_low_amplitude
118,2960-8d985eed-6b27-4860-9f04-072b17b42d4e,52,high_danger_high_difficulty,yellow,3,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty_65.33_yellow.mp4,75.0,,,25.0,0.0,0.0,unlimited,high,high,0.52,high,0.6533,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty,unlimited,unlimited_high_amplitude
119,2960-8d985eed-6b27-4860-9f04-072b17b42d4e,52,low_danger_low_difficulty,green,4,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_green.mp4,68.0,,,25.0,0.0,0.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
120,5741-87771c89-f643-4abc-a9e6-d199c418f083,40,low_danger_high_difficulty,red,1,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty_57.00_red.mp4,,63.0,,33.0,2.0,0.0,mr_2_1_10,low,low,0.37,high,0.57,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
121,5741-87771c89-f643-4abc-a9e6-d199c418f083,40,low_danger_low_difficulty,blue,2,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_blue.mp4,,20.0,,33.0,2.0,0.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
122,5741-87771c89-f643-4abc-a9e6-d199c418f083,40,high_danger_low_difficulty,yellow,3,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty_54.33_yellow.mp4,,91.0,,33.0,2.0,0.0,mr_2_1_10,high,high,0.56,low,0.5433,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
123,5741-87771c89-f643-4abc-a9e6-d199c418f083,40,high_danger_high_difficulty,green,4,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty_71.67_green.mp4,,97.0,,33.0,2.0,0.0,mr_2_1_10,high,high,0.55,high,0.7167,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
124,5980-a324f8f2-ccaa-423a-9d97-403e596a9c9a,58,low_danger_high_difficulty,red,1,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty_60.33_red.mp4,,18.0,,69.0,0.0,0.0,unlimited,low,low,0.39,high,0.6033,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty,unlimited,unlimited_low_amplitude
125,5980-a324f8f2-ccaa-423a-9d97-403e596a9c9a,58,high_danger_low_difficulty,blue,2,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty_48.00_blue.mp4,,81.0,,69.0,0.0,0.0,unlimited,low,high,0.47,low,0.48,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty,unlimited,unlimited_low_amplitude
126,5980-a324f8f2-ccaa-423a-9d97-403e596a9c9a,58,low_danger_low_difficulty,yellow,3,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_yellow.mp4,,55.0,,69.0,0.0,0.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
127,5980-a324f8f2-ccaa-423a-9d97-403e596a9c9a,58,high_danger_high_difficulty,green,4,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty_65.33_green.mp4,,92.0,,69.0,0.0,0.0,unlimited,high,high,0.52,high,0.6533,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty,unlimited,unlimited_high_amplitude
128,4133-3ec3c9fc-681e-464e-9ee1-3d867d5772c7,32,low_danger_high_difficulty,blue,1,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_blue.mp4,,85.0,,21.0,2.0,1.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
129,4133-3ec3c9fc-681e-464e-9ee1-3d867d5772c7,32,high_danger_low_difficulty,yellow,2,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_yellow.mp4,,96.0,,21.0,2.0,1.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
130,4133-3ec3c9fc-681e-464e-9ee1-3d867d5772c7,32,high_danger_high_difficulty,green,3,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_green.mp4,,100.0,,21.0,2.0,1.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
131,4133-3ec3c9fc-681e-464e-9ee1-3d867d5772c7,32,low_danger_low_difficulty,red,4,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty_48.00_red.mp4,,19.0,,21.0,2.0,1.0,unlimited,low,low,0.39,low,0.48,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty,unlimited,unlimited_low_amplitude
132,5385-e0268587-bea7-4a52-8ae9-4f551e8a82c0,61,low_danger_high_difficulty,yellow,1,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_yellow.mp4,,,29.0,78.0,0.0,2.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
133,5385-e0268587-bea7-4a52-8ae9-4f551e8a82c0,61,high_danger_low_difficulty,green,2,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_green.mp4,,,43.0,78.0,0.0,2.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
134,5385-e0268587-bea7-4a52-8ae9-4f551e8a82c0,61,high_danger_high_difficulty,red,3,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_red.mp4,,,62.0,78.0,0.0,2.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
135,5385-e0268587-bea7-4a52-8ae9-4f551e8a82c0,61,low_danger_low_difficulty,blue,4,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty_48.00_blue.mp4,,,43.0,78.0,0.0,2.0,unlimited,low,low,0.39,low,0.48,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty,unlimited,unlimited_low_amplitude
136,9693-9f10ad33-fe26-4d67-b8b8-8595510bf165,38,low_danger_high_difficulty,yellow,1,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty_57.00_yellow.mp4,50.0,,,64.0,0.0,0.0,mr_2_1_10,low,low,0.37,high,0.57,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
